# M nu b b_e b_t pd pd_e box snap
4.309939e+13 2.570372e+00 3.851861e+00 7.136264e-02 3.792838e+00 1.556187e-02 1.881511e-02 38 3
5.614956e+13 2.709811e+00 4.223971e+00 8.961223e-02 4.198867e+00 5.978630e-03 2.134200e-02 38 3
7.454088e+13 2.871558e+00 4.678515e+00 1.217292e-01 4.706047e+00 -5.850220e-03 2.586656e-02 38 3
1.010632e+14 3.061165e+00 5.208068e+00 1.566955e-01 5.348714e+00 -2.629529e-02 2.929593e-02 38 3
1.403981e+14 3.286556e+00 6.020728e+00 2.447123e-01 6.175821e+00 -2.511297e-02 3.962425e-02 38 3
2.357416e+14 3.692215e+00 7.128174e+00 4.075261e-01 7.779057e+00 -8.367129e-02 5.238760e-02 38 3
6.676400e+12 1.707521e+00 1.889697e+00 1.041386e-01 1.838233e+00 2.799642e-02 5.665148e-02 38 4
7.109056e+12 1.725714e+00 1.961500e+00 2.208872e-02 1.896024e+00 3.453374e-02 1.165003e-02 38 4
8.071503e+12 1.763396e+00 2.036147e+00 2.271848e-02 1.961533e+00 3.803848e-02 1.158200e-02 38 4
9.251615e+12 1.805273e+00 2.121796e+00 2.468187e-02 2.036141e+00 4.206710e-02 1.212189e-02 38 4
1.070189e+13 1.851611e+00 2.214745e+00 2.552822e-02 2.121545e+00 4.393057e-02 1.203285e-02 38 4
1.252329e+13 1.903627e+00 2.270919e+00 2.510111e-02 2.219849e+00 2.300615e-02 1.130758e-02 38 4
1.481728e+13 1.961720e+00 2.377818e+00 2.833580e-02 2.333689e+00 1.890940e-02 1.214206e-02 38 4
1.773854e+13 2.026804e+00 2.534029e+00 3.150355e-02 2.466398e+00 2.742106e-02 1.277310e-02 38 4
2.150899e+13 2.100089e+00 2.691921e+00 3.470758e-02 2.622236e+00 2.657459e-02 1.323587e-02 38 4
2.643490e+13 2.182874e+00 2.891618e+00 3.823298e-02 2.806704e+00 3.025397e-02 1.362202e-02 38 4
3.290276e+13 2.276047e+00 3.113242e+00 4.636446e-02 3.026993e+00 2.849318e-02 1.531700e-02 38 4
4.165827e+13 2.383098e+00 3.277299e+00 5.853720e-02 3.292537e+00 -4.628215e-03 1.777875e-02 38 4
5.361907e+13 2.505866e+00 3.710387e+00 6.571760e-02 3.616340e+00 2.600615e-02 1.817241e-02 38 4
7.020111e+13 2.647228e+00 4.064158e+00 9.034335e-02 4.015515e+00 1.211373e-02 2.249857e-02 38 4
9.393743e+13 2.813225e+00 4.478438e+00 1.156143e-01 4.514099e+00 -7.899734e-03 2.561183e-02 38 4
1.274505e+14 3.003461e+00 5.000710e+00 1.560095e-01 5.145681e+00 -2.817333e-02 3.031854e-02 38 4
1.769171e+14 3.228892e+00 5.717935e+00 2.470024e-01 5.958107e+00 -4.031005e-02 4.145652e-02 38 4
2.934093e+14 3.625889e+00 7.036169e+00 3.716274e-01 7.540418e+00 -6.687284e-02 4.928472e-02 38 4
6.693172e+12 1.590100e+00 1.741319e+00 6.365769e-02 1.653741e+00 5.295725e-02 3.849314e-02 38 5
7.142012e+12 1.607622e+00 1.767851e+00 1.962535e-02 1.703138e+00 3.799611e-02 1.152305e-02 38 5
8.104915e+12 1.642599e+00 1.823620e+00 2.048827e-02 1.758891e+00 3.680106e-02 1.164840e-02 38 5
9.283900e+12 1.681433e+00 1.891701e+00 2.013873e-02 1.822094e+00 3.820142e-02 1.105252e-02 38 5
1.072298e+13 1.724148e+00 1.977925e+00 2.214486e-02 1.894088e+00 4.426270e-02 1.169157e-02 38 5
1.251615e+13 1.771792e+00 2.031521e+00 2.378992e-02 1.976519e+00 2.782794e-02 1.203628e-02 38 5
1.476170e+13 1.824812e+00 2.079713e+00 2.390937e-02 2.071431e+00 3.998025e-03 1.154244e-02 38 5
1.760534e+13 1.884033e+00 2.256729e+00 2.780519e-02 2.181393e+00 3.453578e-02 1.274653e-02 38 5
2.121460e+13 1.949849e+00 2.371926e+00 3.051846e-02 2.309649e+00 2.696364e-02 1.321346e-02 38 5
2.588924e+13 2.023911e+00 2.525952e+00 3.404118e-02 2.460345e+00 2.666557e-02 1.383594e-02 38 5
3.200897e+13 2.107429e+00 2.697056e+00 3.730851e-02 2.638843e+00 2.206022e-02 1.413821e-02 38 5
4.017024e+13 2.202483e+00 2.904226e+00 4.320242e-02 2.852144e+00 1.826073e-02 1.514735e-02 38 5
5.108418e+13 2.309984e+00 3.153759e+00 5.289150e-02 3.109513e+00 1.422902e-02 1.700957e-02 38 5
6.613961e+13 2.434140e+00 3.382432e+00 6.549439e-02 3.423373e+00 -1.195932e-02 1.913154e-02 38 5
8.682227e+13 2.575541e+00 3.900535e+00 8.382127e-02 3.810602e+00 2.360096e-02 2.199686e-02 38 5
1.163978e+14 2.741358e+00 4.248471e+00 1.062145e-01 4.294476e+00 -1.071248e-02 2.473282e-02 38 5
1.587050e+14 2.933681e+00 4.886078e+00 1.484693e-01 4.907589e+00 -4.383183e-03 3.025300e-02 38 5
2.192338e+14 3.154960e+00 5.419524e+00 2.330406e-01 5.696173e+00 -4.856754e-02 4.091178e-02 38 5
3.694471e+14 3.564621e+00 6.600985e+00 3.444498e-01 7.247381e+00 -8.919027e-02 4.752748e-02 38 5
6.709920e+12 1.477317e+00 1.555509e+00 4.616965e-02 1.492532e+00 4.219429e-02 3.093377e-02 38 6
7.192169e+12 1.494738e+00 1.565801e+00 1.659571e-02 1.534680e+00 2.027827e-02 1.081379e-02 38 6
8.170447e+12 1.527554e+00 1.647487e+00 1.817553e-02 1.582068e+00 4.135007e-02 1.148847e-02 38 6
9.348173e+12 1.563381e+00 1.693885e+00 1.857446e-02 1.635571e+00 3.565368e-02 1.135657e-02 38 6
1.079259e+13 1.602999e+00 1.762689e+00 1.984168e-02 1.696250e+00 3.916854e-02 1.169738e-02 38 6
1.257943e+13 1.646903e+00 1.811085e+00 2.071921e-02 1.765405e+00 2.587528e-02 1.173624e-02 38 6
1.479953e+13 1.695449e+00 1.866716e+00 2.137861e-02 1.844625e+00 1.197580e-02 1.158968e-02 38 6
1.755131e+13 1.748683e+00 1.991553e+00 2.375714e-02 1.935912e+00 2.874165e-02 1.227181e-02 38 6
2.106714e+13 1.808445e+00 2.114222e+00 2.510600e-02 2.041755e+00 3.549250e-02 1.229628e-02 38 6
2.560235e+13 1.875619e+00 2.228506e+00 2.823131e-02 2.165317e+00 2.918210e-02 1.303796e-02 38 6
3.143104e+13 1.950288e+00 2.372146e+00 3.171716e-02 2.310637e+00 2.662003e-02 1.372659e-02 38 6
3.912455e+13 2.034859e+00 2.556084e+00 3.816362e-02 2.482933e+00 2.946146e-02 1.537037e-02 38 6
4.932839e+13 2.130279e+00 2.705632e+00 4.405835e-02 2.689036e+00 6.171674e-03 1.638444e-02 38 6
6.307405e+13 2.238697e+00 2.928436e+00 4.856262e-02 2.937978e+00 -3.248053e-03 1.652927e-02 38 6
8.201524e+13 2.363480e+00 3.278633e+00 6.238476e-02 3.241865e+00 1.134169e-02 1.924348e-02 38 6
1.081501e+14 2.505945e+00 3.625727e+00 7.815904e-02 3.617147e+00 2.372022e-03 2.160792e-02 38 6
1.456845e+14 2.673411e+00 4.019380e+00 1.001519e-01 4.086491e+00 -1.642251e-02 2.450805e-02 38 6
1.985926e+14 2.864810e+00 4.709124e+00 1.453793e-01 4.681554e+00 5.889046e-03 3.105364e-02 38 6
2.755001e+14 3.088573e+00 5.348194e+00 2.352513e-01 5.447309e+00 -1.819531e-02 4.318669e-02 38 6
4.659567e+14 3.501764e+00 6.328678e+00 3.259950e-01 6.968258e+00 -9.178478e-02 4.678286e-02 38 6
6.743249e+12 1.370892e+00 1.402096e+00 3.185294e-02 1.352467e+00 3.669560e-02 2.355174e-02 38 7
7.259856e+12 1.388101e+00 1.432348e+00 1.515603e-02 1.388293e+00 3.173345e-02 1.091703e-02 38 7
8.240196e+12 1.418390e+00 1.477432e+00 1.662253e-02 1.428434e+00 3.430227e-02 1.163689e-02 38 7
9.417848e+12 1.451410e+00 1.523877e+00 1.677972e-02 1.473591e+00 3.412510e-02 1.138696e-02 38 7
1.085862e+13 1.487868e+00 1.544117e+00 1.730860e-02 1.524605e+00 1.279782e-02 1.135284e-02 38 7
1.262737e+13 1.528016e+00 1.633832e+00 1.823465e-02 1.582505e+00 3.243369e-02 1.152264e-02 38 7
1.481971e+13 1.572381e+00 1.690617e+00 1.887570e-02 1.648544e+00 2.552143e-02 1.144992e-02 38 7
1.752621e+13 1.620930e+00 1.761074e+00 2.029857e-02 1.724268e+00 2.134590e-02 1.177228e-02 38 7
2.095388e+13 1.675089e+00 1.860644e+00 2.253635e-02 1.811609e+00 2.706704e-02 1.243996e-02 38 7
2.532008e+13 1.735415e+00 1.946770e+00 2.417269e-02 1.912989e+00 1.765880e-02 1.263608e-02 38 7
3.095590e+13 1.803001e+00 2.090573e+00 2.754770e-02 2.031475e+00 2.909137e-02 1.356044e-02 38 7
3.823243e+13 1.878201e+00 2.207474e+00 3.033501e-02 2.170938e+00 1.682982e-02 1.397323e-02 38 7
4.787599e+13 1.963422e+00 2.393347e+00 3.576758e-02 2.336625e+00 2.427494e-02 1.530737e-02 38 7
6.073179e+13 2.059740e+00 2.534063e+00 4.003713e-02 2.535013e+00 -3.749353e-04 1.579366e-02 38 7
7.806657e+13 2.168953e+00 2.834665e+00 4.747379e-02 2.774953e+00 2.151843e-02 1.710796e-02 38 7
1.016531e+14 2.292925e+00 3.035807e+00 5.890332e-02 3.068234e+00 -1.056886e-02 1.919779e-02 38 7
1.348428e+14 2.437065e+00 3.412180e+00 7.432864e-02 3.430875e+00 -5.449061e-03 2.166463e-02 38 7
1.813937e+14 2.602522e+00 3.840754e+00 9.759250e-02 3.884939e+00 -1.137327e-02 2.512073e-02 38 7
2.475120e+14 2.793362e+00 4.417930e+00 1.395928e-01 4.461248e+00 -9.709773e-03 3.129007e-02 38 7
3.458900e+14 3.021423e+00 4.853680e+00 2.077551e-01 5.203457e+00 -6.721999e-02 3.992637e-02 38 7
5.823146e+14 3.430785e+00 6.159142e+00 3.188244e-01 6.692837e+00 -7.974110e-02 4.763666e-02 38 7
6.759326e+12 1.270945e+00 1.257768e+00 2.613015e-02 1.231476e+00 2.135053e-02 2.121857e-02 38 8
7.277456e+12 1.286912e+00 1.299321e+00 1.434295e-02 1.261729e+00 2.979435e-02 1.136770e-02 38 8
8.241165e+12 1.314480e+00 1.323760e+00 1.439415e-02 1.295523e+00 2.179587e-02 1.111069e-02 38 8
9.419169e+12 1.345086e+00 1.374788e+00 1.538190e-02 1.333414e+00 3.102847e-02 1.153573e-02 38 8
1.084528e+13 1.378543e+00 1.410663e+00 1.524833e-02 1.376073e+00 2.513664e-02 1.108105e-02 38 8
1.258611e+13 1.415224e+00 1.439134e+00 1.682811e-02 1.424305e+00 1.041153e-02 1.181496e-02 38 8
1.474116e+13 1.455768e+00 1.519318e+00 1.686681e-02 1.479093e+00 2.719564e-02 1.140348e-02 38 8
1.738789e+13 1.499981e+00 1.579089e+00 1.925825e-02 1.541647e+00 2.428700e-02 1.249200e-02 38 8
2.069822e+13 1.548815e+00 1.638163e+00 2.024176e-02 1.613455e+00 1.531342e-02 1.254560e-02 38 8
2.491000e+13 1.603310e+00 1.737654e+00 2.104599e-02 1.696375e+00 2.433347e-02 1.240645e-02 38 8
3.027129e+13 1.663737e+00 1.845142e+00 2.408882e-02 1.792743e+00 2.922849e-02 1.343685e-02 38 8
3.718619e+13 1.731173e+00 1.957475e+00 2.661800e-02 1.905518e+00 2.726650e-02 1.396890e-02 38 8
4.618830e+13 1.806603e+00 2.089267e+00 3.151540e-02 2.038497e+00 2.490551e-02 1.546011e-02 38 8
5.807869e+13 1.891570e+00 2.231871e+00 3.316720e-02 2.196592e+00 1.606084e-02 1.509939e-02 38 8
7.411863e+13 1.988479e+00 2.387025e+00 3.878241e-02 2.386217e+00 3.384888e-04 1.625267e-02 38 8
9.560786e+13 2.097405e+00 2.706243e+00 4.600067e-02 2.615924e+00 3.452654e-02 1.758486e-02 38 8
1.249519e+14 2.221320e+00 2.848847e+00 5.484554e-02 2.897101e+00 -1.665586e-02 1.893118e-02 38 8
1.658470e+14 2.363979e+00 3.217338e+00 6.647370e-02 3.245288e+00 -8.612692e-03 2.048314e-02 38 8
2.240266e+14 2.530016e+00 3.563751e+00 9.063904e-02 3.681847e+00 -3.207519e-02 2.461782e-02 38 8
3.067909e+14 2.721596e+00 4.086974e+00 1.299047e-01 4.236649e+00 -3.532844e-02 3.066213e-02 38 8
4.293938e+14 2.949507e+00 4.727850e+00 2.036063e-01 4.952038e+00 -4.527191e-02 4.111567e-02 38 8
7.228608e+14 3.357672e+00 5.855450e+00 3.170196e-01 6.405100e+00 -8.581439e-02 4.949486e-02 38 8
7.030920e+12 1.216725e+00 1.201357e+00 1.365238e-02 1.179184e+00 1.880382e-02 1.157782e-02 38 9
7.907816e+12 1.241265e+00 1.220573e+00 1.403999e-02 1.208210e+00 1.023279e-02 1.162049e-02 38 9
9.006804e+12 1.269304e+00 1.255114e+00 1.440114e-02 1.240649e+00 1.165958e-02 1.160775e-02 38 9
1.031444e+13 1.299526e+00 1.311562e+00 1.443686e-02 1.277041e+00 2.703217e-02 1.130493e-02 38 9
1.192412e+13 1.333051e+00 1.328678e+00 1.507605e-02 1.318035e+00 8.074835e-03 1.143828e-02 38 9
1.389785e+13 1.369866e+00 1.366700e+00 1.566838e-02 1.364414e+00 1.675420e-03 1.148360e-02 38 9
1.631660e+13 1.410061e+00 1.453548e+00 1.707421e-02 1.417135e+00 2.569470e-02 1.204841e-02 38 9
1.932800e+13 1.454400e+00 1.490425e+00 1.808908e-02 1.477372e+00 8.835305e-03 1.224409e-02 38 9
2.311711e+13 1.503522e+00 1.570719e+00 1.961284e-02 1.546579e+00 1.560861e-02 1.268143e-02 38 9
2.791986e+13 1.557988e+00 1.666450e+00 2.124776e-02 1.626564e+00 2.452218e-02 1.306298e-02 38 9
3.402011e+13 1.618142e+00 1.743620e+00 2.328240e-02 1.719603e+00 1.396673e-02 1.353940e-02 38 9
4.197242e+13 1.685851e+00 1.858111e+00 2.506060e-02 1.828589e+00 1.614501e-02 1.370489e-02 38 9
5.227796e+13 1.761090e+00 2.000488e+00 2.893505e-02 1.957225e+00 2.210473e-02 1.478371e-02 38 9
6.589325e+13 1.845753e+00 2.132731e+00 3.328568e-02 2.110311e+00 1.062411e-02 1.577288e-02 38 9
8.421164e+13 1.941991e+00 2.304963e+00 3.660368e-02 2.294134e+00 4.720403e-03 1.595534e-02 38 9
1.089912e+14 2.051098e+00 2.549401e+00 4.437130e-02 2.517046e+00 1.285431e-02 1.762833e-02 38 9
1.428657e+14 2.175173e+00 2.760051e+00 5.440439e-02 2.790173e+00 -1.079578e-02 1.949857e-02 38 9
1.900262e+14 2.317736e+00 3.111778e+00 6.681240e-02 3.128760e+00 -5.427532e-03 2.135428e-02 38 9
2.571616e+14 2.483688e+00 3.418072e+00 9.011763e-02 3.553734e+00 -3.817438e-02 2.535858e-02 38 9
3.524806e+14 2.674808e+00 3.896409e+00 1.226216e-01 4.094349e+00 -4.834458e-02 2.994897e-02 38 9
4.914937e+14 2.899120e+00 4.541381e+00 1.861245e-01 4.792036e+00 -5.230666e-02 3.884039e-02 38 9
8.380199e+14 3.316595e+00 5.620829e+00 2.946840e-01 6.220471e+00 -9.639822e-02 4.737326e-02 38 9
8.542613e+12 3.748029e+00 7.805379e+00 3.556779e-01 8.111936e+00 -3.779086e-02 4.384623e-02 39 0
1.034992e+13 3.875273e+00 8.281792e+00 4.026114e-01 8.713490e+00 -4.954365e-02 4.620553e-02 39 0
1.373724e+13 4.075067e+00 8.935316e+00 5.150824e-01 9.671209e+00 -7.609113e-02 5.325936e-02 39 0
2.177494e+13 4.434261e+00 1.073458e+01 8.012005e-01 1.161335e+01 -7.566934e-02 6.898959e-02 39 0
7.971469e+12 2.798768e+00 4.694143e+00 2.503028e-01 4.394412e+00 6.820723e-02 5.695934e-02 39 1
8.550492e+12 2.832736e+00 4.449110e+00 8.565415e-02 4.582219e+00 -2.904899e-02 1.869273e-02 39 1
9.840298e+12 2.902676e+00 4.781770e+00 9.594664e-02 4.811295e+00 -6.136567e-03 1.994196e-02 39 1
1.159255e+13 2.987554e+00 5.071626e+00 1.032165e-01 5.093468e+00 -4.288273e-03 2.026449e-02 39 1
1.398473e+13 3.089326e+00 5.335797e+00 1.174456e-01 5.444968e+00 -2.004989e-02 2.156957e-02 39 1
1.726801e+13 3.209979e+00 5.653441e+00 1.466437e-01 5.888675e+00 -3.994691e-02 2.490266e-02 39 1
2.203223e+13 3.358230e+00 6.257865e+00 1.778226e-01 6.457357e+00 -3.089374e-02 2.753799e-02 39 1
2.903486e+13 3.538621e+00 7.014648e+00 2.440016e-01 7.199161e+00 -2.562978e-02 3.389306e-02 39 1
3.972329e+13 3.761180e+00 7.663948e+00 3.373120e-01 8.186455e+00 -6.382576e-02 4.120368e-02 39 1
6.475456e+13 4.150819e+00 9.172229e+00 5.666455e-01 1.001819e+01 -8.444253e-02 5.656166e-02 39 1
7.971527e+12 1.919095e+00 2.206418e+00 7.162504e-02 2.217871e+00 -5.164073e-03 3.229450e-02 39 2
8.541464e+12 1.942030e+00 2.322370e+00 2.799827e-02 2.295606e+00 1.165886e-02 1.219646e-02 39 2
9.740769e+12 1.986812e+00 2.463808e+00 2.806528e-02 2.384752e+00 3.315049e-02 1.176864e-02 39 2
1.121924e+13 2.036716e+00 2.582126e+00 2.947585e-02 2.487545e+00 3.802184e-02 1.184937e-02 39 2
1.306363e+13 2.092579e+00 2.623678e+00 3.209196e-02 2.606789e+00 6.478766e-03 1.231092e-02 39 2
1.540337e+13 2.155648e+00 2.805209e+00 3.358825e-02 2.746038e+00 2.154791e-02 1.223153e-02 39 2
1.839944e+13 2.226888e+00 2.956021e+00 3.936946e-02 2.909835e+00 1.587254e-02 1.352979e-02 39 2
2.230871e+13 2.308098e+00 3.165355e+00 4.320770e-02 3.104078e+00 1.974094e-02 1.391966e-02 39 2
2.746164e+13 2.400665e+00 3.312900e+00 4.957141e-02 3.336500e+00 -7.073338e-03 1.485731e-02 39 2
3.433534e+13 2.506352e+00 3.682843e+00 6.016994e-02 3.617378e+00 1.809738e-02 1.663358e-02 39 2
4.374150e+13 2.628733e+00 3.892759e+00 7.358001e-02 3.960577e+00 -1.712314e-02 1.857810e-02 39 2
5.688081e+13 2.771538e+00 4.356622e+00 9.079572e-02 4.385072e+00 -6.488053e-03 2.070564e-02 39 2
7.525407e+13 2.936368e+00 4.827131e+00 1.243542e-01 4.917250e+00 -1.832727e-02 2.528939e-02 39 2
1.020807e+14 3.132381e+00 5.485408e+00 1.758478e-01 5.594425e+00 -1.948673e-02 3.143268e-02 39 2
1.415288e+14 3.363802e+00 5.884551e+00 2.325665e-01 6.470224e+00 -9.051824e-02 3.594411e-02 39 2
2.275449e+14 3.745509e+00 6.957059e+00 3.862843e-01 8.135314e+00 -1.448322e-01 4.748240e-02 39 2
8.010633e+12 1.794010e+00 2.033265e+00 5.131965e-02 1.991348e+00 2.104962e-02 2.577131e-02 39 3
8.641045e+12 1.817560e+00 2.104894e+00 2.403469e-02 2.058584e+00 2.249578e-02 1.167535e-02 39 3
9.842044e+12 1.859109e+00 2.189709e+00 2.426929e-02 2.135258e+00 2.550108e-02 1.136598e-02 39 3
1.131564e+13 1.905245e+00 2.286977e+00 2.549025e-02 2.223147e+00 2.871113e-02 1.146584e-02 39 3
1.316822e+13 1.957337e+00 2.388235e+00 2.779951e-02 2.324455e+00 2.743871e-02 1.195958e-02 39 3
1.546740e+13 2.014971e+00 2.495829e+00 2.922286e-02 2.441945e+00 2.206621e-02 1.196704e-02 39 3
1.837699e+13 2.079526e+00 2.643652e+00 3.329471e-02 2.579149e+00 2.500955e-02 1.290918e-02 39 3
2.216429e+13 2.153224e+00 2.842807e+00 3.593561e-02 2.740483e+00 3.733784e-02 1.311287e-02 39 3
2.710594e+13 2.236737e+00 2.999770e+00 4.209423e-02 2.931835e+00 2.317130e-02 1.435764e-02 39 3
3.354166e+13 2.330396e+00 3.195925e+00 4.632460e-02 3.160809e+00 1.111001e-02 1.465593e-02 39 3
4.230408e+13 2.439081e+00 3.469649e+00 5.738572e-02 3.437533e+00 9.342940e-03 1.669387e-02 39 3
5.419525e+13 2.563382e+00 3.771345e+00 6.918098e-02 3.775652e+00 -1.140602e-03 1.832293e-02 39 3
7.073584e+13 2.707506e+00 4.141659e+00 9.036207e-02 4.193803e+00 -1.243364e-02 2.154657e-02 39 3
9.427827e+13 2.876366e+00 4.693863e+00 1.189816e-01 4.717860e+00 -5.086287e-03 2.521940e-02 39 3
1.276958e+14 3.071493e+00 5.164961e+00 1.670998e-01 5.384281e+00 -4.073338e-02 3.103475e-02 39 3
1.769111e+14 3.302751e+00 5.680869e+00 2.425289e-01 6.245313e+00 -9.037886e-02 3.883375e-02 39 3
2.851258e+14 3.687911e+00 6.830340e+00 3.555957e-01 7.889463e+00 -1.342452e-01 4.507223e-02 39 3
8.050422e+12 1.671303e+00 1.895621e+00 3.721479e-02 1.785772e+00 6.151376e-02 2.083961e-02 39 4
8.722186e+12 1.694537e+00 1.901079e+00 2.139636e-02 1.843287e+00 3.135322e-02 1.160772e-02 39 4
9.924220e+12 1.732992e+00 1.958022e+00 2.186349e-02 1.908615e+00 2.588609e-02 1.145516e-02 39 4
1.140156e+13 1.775793e+00 2.044891e+00 2.199867e-02 1.983110e+00 3.115332e-02 1.109301e-02 39 4
1.322918e+13 1.823416e+00 2.147142e+00 2.473461e-02 2.068505e+00 3.801646e-02 1.195773e-02 39 4
1.548906e+13 1.876031e+00 2.229753e+00 2.582208e-02 2.166953e+00 2.898098e-02 1.191631e-02 39 4
1.835471e+13 1.935210e+00 2.356246e+00 2.716233e-02 2.281156e+00 3.291770e-02 1.190726e-02 39 4
2.201833e+13 2.001762e+00 2.511414e+00 3.135555e-02 2.414546e+00 4.011861e-02 1.298611e-02 39 4
2.673428e+13 2.076503e+00 2.660401e+00 3.454243e-02 2.571515e+00 3.456572e-02 1.343271e-02 39 4
3.288505e+13 2.160842e+00 2.833588e+00 3.784318e-02 2.757755e+00 2.749807e-02 1.372246e-02 39 4
4.103211e+13 2.256626e+00 3.047969e+00 4.483290e-02 2.980730e+00 2.255819e-02 1.504091e-02 39 4
5.200511e+13 2.366169e+00 3.258213e+00 5.436896e-02 3.250345e+00 2.420590e-03 1.672714e-02 39 4
6.714628e+13 2.493103e+00 3.619123e+00 6.586849e-02 3.579936e+00 1.094647e-02 1.839935e-02 39 4
8.778998e+13 2.637058e+00 3.952877e+00 8.617746e-02 3.987700e+00 -8.732422e-03 2.161082e-02 39 4
1.172962e+14 2.806397e+00 4.494787e+00 1.118090e-01 4.498864e+00 -9.061458e-04 2.485272e-02 39 4
1.597523e+14 3.004472e+00 5.113085e+00 1.633316e-01 5.148956e+00 -6.966556e-03 3.172130e-02 39 4
2.214672e+14 3.236073e+00 5.473827e+00 2.337024e-01 5.988518e+00 -8.594629e-02 3.902508e-02 39 4
3.573870e+14 3.622970e+00 6.774788e+00 3.446523e-01 7.603981e+00 -1.090472e-01 4.532524e-02 39 4
8.049823e+12 1.550326e+00 1.636757e+00 3.285467e-02 1.599969e+00 2.299270e-02 2.053456e-02 39 5
8.719529e+12 1.571816e+00 1.688883e+00 1.778371e-02 1.648590e+00 2.444106e-02 1.078722e-02 39 5
9.922744e+12 1.607529e+00 1.777195e+00 1.859738e-02 1.703561e+00 4.322380e-02 1.091677e-02 39 5
1.138082e+13 1.646744e+00 1.811292e+00 1.995225e-02 1.765962e+00 2.566885e-02 1.129824e-02 39 5
1.319599e+13 1.690689e+00 1.888581e+00 2.063372e-02 1.837143e+00 2.799847e-02 1.123141e-02 39 5
1.542616e+13 1.738972e+00 1.939059e+00 2.134152e-02 1.918773e+00 1.057223e-02 1.112248e-02 39 5
1.818876e+13 1.792152e+00 2.094921e+00 2.512556e-02 2.012930e+00 4.073192e-02 1.248209e-02 39 5
2.171728e+13 1.852111e+00 2.186875e+00 2.599589e-02 2.122225e+00 3.046343e-02 1.224936e-02 39 5
2.624269e+13 1.919428e+00 2.300978e+00 2.844714e-02 2.249967e+00 2.267170e-02 1.264336e-02 39 5
3.207755e+13 1.994820e+00 2.494286e+00 3.173431e-02 2.400408e+00 3.910952e-02 1.322038e-02 39 5
3.971159e+13 2.079820e+00 2.621688e+00 3.721445e-02 2.579050e+00 1.653245e-02 1.442952e-02 39 5
4.985406e+13 2.176295e+00 2.851312e+00 4.248975e-02 2.793111e+00 2.083737e-02 1.521234e-02 39 5
6.352997e+13 2.286400e+00 3.043261e+00 5.034892e-02 3.052175e+00 -2.920651e-03 1.649608e-02 39 5
8.245682e+13 2.414016e+00 3.471691e+00 6.344656e-02 3.369133e+00 3.044032e-02 1.883172e-02 39 5
1.084891e+14 2.559593e+00 3.646562e+00 7.957606e-02 3.761574e+00 -3.057552e-02 2.115499e-02 39 5
1.450055e+14 2.727500e+00 4.322395e+00 1.056799e-01 4.253849e+00 1.611387e-02 2.484335e-02 39 5
1.983214e+14 2.926740e+00 4.708956e+00 1.509608e-01 4.880194e+00 -3.508850e-02 3.093335e-02 39 5
2.751617e+14 3.157698e+00 5.402065e+00 2.220607e-01 5.689404e+00 -5.050427e-02 3.903056e-02 39 5
4.463384e+14 3.547906e+00 6.436201e+00 3.269268e-01 7.265746e+00 -1.141721e-01 4.499563e-02 39 5
8.069477e+12 1.434162e+00 1.497883e+00 2.767409e-02 1.436355e+00 4.283585e-02 1.926689e-02 39 6
8.742382e+12 1.454091e+00 1.520621e+00 1.656769e-02 1.477180e+00 2.940810e-02 1.121576e-02 39 6
9.942837e+12 1.486982e+00 1.555324e+00 1.638401e-02 1.523139e+00 2.113072e-02 1.075674e-02 39 6
1.140588e+13 1.523310e+00 1.604052e+00 1.761736e-02 1.575095e+00 1.838438e-02 1.118495e-02 39 6
1.317696e+13 1.562949e+00 1.663910e+00 1.791922e-02 1.634103e+00 1.824058e-02 1.096578e-02 39 6
1.536482e+13 1.606837e+00 1.761785e+00 1.953412e-02 1.701458e+00 3.545633e-02 1.148081e-02 39 6
1.807834e+13 1.655318e+00 1.811222e+00 2.099477e-02 1.778756e+00 1.825208e-02 1.180307e-02 39 6
2.149830e+13 1.709375e+00 1.918541e+00 2.303996e-02 1.867986e+00 2.706412e-02 1.233412e-02 39 6
2.581526e+13 1.769334e+00 2.038781e+00 2.421811e-02 1.971657e+00 3.404462e-02 1.228312e-02 39 6
3.135970e+13 1.836521e+00 2.147831e+00 2.633855e-02 2.092951e+00 2.622143e-02 1.258441e-02 39 6
3.857476e+13 1.912200e+00 2.325153e+00 3.031093e-02 2.235945e+00 3.989685e-02 1.355620e-02 39 6
4.801290e+13 1.997218e+00 2.449714e+00 3.332555e-02 2.405934e+00 1.819673e-02 1.385140e-02 39 6
6.062628e+13 2.093979e+00 2.661575e+00 4.101994e-02 2.609859e+00 1.981530e-02 1.571730e-02 39 6
7.765399e+13 2.204222e+00 2.974405e+00 4.739354e-02 2.856943e+00 4.111477e-02 1.658890e-02 39 6
1.009691e+14 2.330474e+00 3.200858e+00 5.735046e-02 3.159589e+00 1.306129e-02 1.815124e-02 39 6
1.335833e+14 2.476736e+00 3.419084e+00 7.175474e-02 3.534724e+00 -3.271526e-02 2.029996e-02 39 6
1.792430e+14 2.644779e+00 4.038119e+00 9.853414e-02 4.005771e+00 8.075377e-03 2.459805e-02 39 6
2.453801e+14 2.842567e+00 4.460886e+00 1.403546e-01 4.605612e+00 -3.142382e-02 3.047469e-02 39 6
3.421551e+14 3.075221e+00 5.168653e+00 2.012901e-01 5.381149e+00 -3.948893e-02 3.740652e-02 39 6
